video_id,date,count
87,43035,107
49,43056,58
58,43100,48
52,43031,166
63,43123,57
67,43072,45
28,43025,71
94,43042,74
70,43046,87
68,43126,26
48,43050,77
60,43063,83
26,43073,86
81,43014,57
7,43131,67
2,43040,70
28,43103,28
14,43018,90
36,43095,129
89,43028,155
87,43090,72
84,43133,76
72,43028,50
65,43029,39
11,43044,80
11,43059,48
80,43127,56
73,42993,84
30,43045,70
26,43091,103
59,43096,67
64,43007,70
99,43106,81
80,43091,47
65,43028,41
50,43007,133
62,43117,116
95,43088,89
88,43039,123
11,43124,40
63,43064,96
48,43106,54
65,42996,57
98,43136,20
11,43042,59
44,43001,149
44,43066,93
93,42995,164
66,43117,45
67,43028,43
64,43083,27
59,43036,144
34,43023,167
83,43008,98
27,43081,31
44,43040,117
58,43106,54
97,43053,53
70,43015,74
14,43084,85
47,43027,37
71,43034,71
71,43029,58
16,43053,68
91,43049,106
13,43016,99
72,43065,56
41,43069,66
65,43033,69
3,43019,42
50,43030,69
19,43050,75
68,43108,35
26,43152,70
94,43066,79
96,43092,101
21,43035,113
67,43038,55
92,43086,41
84,43097,76
43,43107,54
25,43019,50
78,43094,56
30,43139,16
61,43091,105
65,43003,42
27,43063,45
34,43075,136
59,43092,133
29,43081,40
40,43046,71
57,43089,93
36,43141,57
23,43087,46
27,43107,21
81,43066,55
58,43025,70
4,43020,158
43,43064,88
35,43121,61
73,42984,97
87,43107,69
90,43065,98
44,43098,94
48,43003,105
75,43090,71
89,43082,113
34,43069,114
85,43060,121
19,43022,96
65,43071,36
40,43131,37
9,43039,129
98,43107,44
19,43124,37
80,43056,47
91,43076,126
11,43020,98
88,43053,101
32,43020,57
72,43109,28
74,43033,181
18,43092,127
58,43067,73
78,43027,85
43,43063,83
32,43048,29
12,43034,96
9,43008,97
82,43127,86
84,43069,86
8,43062,109
63,43129,47
69,43026,93
38,43104,43
66,43104,53
52,43131,108
62,43124,88
58,43046,91
79,43020,56
3,43106,19
87,43091,103
62,43031,106
64,43090,19
73,43019,61
94,42987,108
53,43034,73
5,43012,141
4,43140,113
27,43088,36
14,43127,63
60,43048,63
32,42992,41
86,43100,90
20,43051,85
66,43062,75
27,43043,46
66,43056,92
97,43022,109
12,43101,67
69,43066,101
75,43097,71
48,43060,75
76,43031,57
33,43052,65
42,43061,47
95,43080,85
32,43056,32
59,43034,93
98,43032,81
64,43106,28
71,43076,50
93,43013,110
33,43047,76
85,43110,64
46,43077,102
55,43112,39
70,43008,128
7,43085,77
31,43125,44
99,43045,105
43,43047,113
51,43083,120
3,43113,18
91,43025,89
42,42994,92
56,43032,61
2,43020,79
80,43064,57
49,43033,110
45,43049,111
97,42995,61
6,43046,48
37,43083,34
54,43039,116
69,43094,138
10,43150,67
76,43057,33
32,43010,38
60,43024,69
18,43015,153
26,43042,119
47,43040,49
40,43123,42
6,43057,30
85,43081,68
86,43085,108
50,43081,82
25,43055,49
29,43136,34
79,43102,29
63,43047,61
70,43086,97
89,43101,70
65,43085,30
49,43048,94
13,43042,112
42,43000,53
63,43068,90
73,43068,48
9,43051,118
24,43109,82
28,43032,71
47,43110,32
31,43084,66
36,43075,63
20,43122,66
96,43043,82
26,43147,73
47,43135,13
21,43064,75
4,43101,131
9,43075,61
28,43016,51
45,43000,101
28,43056,45
82,43040,108
78,43071,70
78,43023,94
48,43008,112
55,43113,30
85,43129,44
29,43055,72
25,43020,69
14,43070,82
72,43087,41
28,43040,59
85,43057,69
30,43068,52
66,43053,95
5,43026,102
2,43075,37
78,43063,51
40,43091,47
99,43119,52
84,43038,136
48,43073,74
100,43102,77
74,43143,132
90,43026,77
20,43072,85
22,43030,114
54,43091,100
96,43104,63
100,43129,90
81,43020,63
20,43138,79
84,43122,72
57,43035,175
93,42988,139
82,43070,89
70,43082,108
36,43038,130
92,43138,36
42,43107,31
83,43043,70
66,43105,57
36,43097,66
78,43110,51
86,43042,85
44,43029,156
36,43158,42
44,43064,160
82,43128,93
40,43133,41
33,43112,55
11,43062,79
44,43018,104
19,43066,70
34,43096,75
73,43069,57
85,43097,52
66,43049,102
39,43067,51
2,43069,40
67,43134,10
85,43038,121
10,43130,54
98,43062,65
95,43032,140
65,43040,49
30,43116,35
26,43144,76
80,43008,108
15,43112,80
5,43063,161
90,43046,108
51,43040,107
37,43037,58
50,43106,91
17,43113,72
11,43136,25
37,42992,89
44,43073,100
30,43133,17
87,43044,63
2,43074,46
55,43075,54
100,43098,81
93,43076,99
4,43025,184
44,43087,96
58,43035,84
9,43034,114
75,43029,106
49,43108,59
44,43008,181
58,43037,58
82,43030,109
53,43041,80
2,43125,31
36,43042,122
67,43104,29
48,43123,42
88,43051,64
33,43051,120
43,42994,74
3,43026,34
15,43101,118
91,43016,118
38,43115,26
77,43062,65
85,43071,60
32,43024,50
33,43029,67
98,43067,71
84,43125,134
68,43069,53
97,43009,58
89,43044,142
17,43064,133
87,43082,76
17,43035,102
9,43036,94
57,43025,147
8,43052,131
10,43096,87
89,43040,119
17,43025,121
27,43031,45
14,43090,49
68,43094,28
84,43017,170
50,43005,130
36,43120,87
88,42998,73
42,43005,80
16,43035,93
81,43052,73
4,43068,143
32,43002,58
5,43035,122
72,43093,38
82,43041,131
33,43028,114
26,43075,69
41,43035,86
40,43084,62
100,43136,82
62,43033,138
3,43024,57
3,43041,38
31,43045,44
63,43082,72
88,42997,101
66,43057,81
25,43092,49
86,43070,68
36,43100,70
64,43110,14
50,43114,88
80,43118,33
37,43080,36
17,43114,84
72,43045,62
97,43068,48
89,43121,111
6,43029,62
19,43031,78
59,43038,77
22,43063,78
89,43013,87
43,42992,91
27,43116,20
45,43020,124
16,43074,65
3,43017,47
43,43081,61
25,43069,49
52,43146,94
26,43059,88
55,43126,47
93,43002,177
95,43029,118
50,43067,74
72,43105,22
14,43108,57
9,43090,97
51,42997,154
91,43018,141
61,43046,60
11,43040,78
25,43090,23
100,43152,69
81,43081,51
71,43066,54
70,43077,110
84,43035,123
66,43090,84
6,43112,11
62,43046,107
16,43096,75
75,43055,107
100,43048,101
10,43062,133
85,43142,42
49,43085,79
63,43029,78
91,43100,100
2,43032,50
28,43087,46
68,43011,82
19,43100,86
54,43031,151
41,43043,66
73,42983,65
71,43069,37
60,43130,34
53,43066,71
87,43110,68
50,43121,81
19,43118,50
89,43034,107
58,43079,62
94,43101,94
64,43118,21
7,43068,104
96,42996,99
61,43115,84
56,43064,67
38,43116,32
42,43079,30
5,43031,131
38,43028,65
68,43026,73
64,43103,21
3,43023,32
21,43013,89
3,43073,38
42,43054,56
6,43053,40
6,43119,18
43,43041,67
36,43054,100
43,43111,78
76,43128,14
89,43049,81
31,43098,41
19,43119,63
84,43064,141
56,43079,37
33,43049,91
26,43128,75
6,43008,61
17,42997,104
78,43114,38
3,43084,25
48,43021,83
85,43101,79
52,43057,174
57,43121,75
22,43105,90
63,43084,63
58,43111,40
89,43107,112
9,43021,122
21,43028,127
5,43038,138
40,43134,33
98,43056,65
90,43075,100
83,43011,108
94,43014,77
93,43018,87
95,43115,61
75,43027,104
92,43096,61
38,43051,53
82,43036,144
94,43086,53
63,43126,32
86,43099,66
18,43074,78
39,43044,67
28,43066,62
47,43139,12
87,43113,72
62,43139,101
27,43094,20
59,43109,111
15,43137,96
23,43098,70
68,43050,66
46,43049,94
52,43135,77
39,43019,84
78,43014,91
17,43092,102
67,43040,44
65,43089,37
28,43090,40
49,43101,93
22,43106,74
79,43065,42
55,43098,56
15,43052,124
40,43152,30
23,43131,44
15,43123,57
75,43010,83
8,43087,78
31,43025,96
55,43115,30
24,43118,105
32,42997,46
82,43064,138
98,43048,72
13,43046,97
98,43076,35
76,43050,34
50,43037,121
70,43093,116
25,43016,59
40,43135,28
97,43079,44
79,43040,57
59,43057,136
29,43095,65
14,43049,58
26,43068,62
43,43004,75
92,43158,35
65,43055,32
47,43118,14
64,43050,39
63,43018,104
39,43035,87
23,43074,73
12,43110,50
2,43029,75
36,43067,119
17,43037,83
93,43067,104
93,43034,119
89,43067,116
4,43022,136
51,43058,110
63,43099,41
95,43045,119
7,43109,97
4,43057,142
84,43103,130
99,43107,72
5,43085,101
5,43042,87
42,43078,50
90,43105,81
78,43020,104
43,43075,90
10,43037,118
99,43071,70
98,43101,30
46,42994,127
13,43065,126
60,43021,92
77,43087,52
34,43068,149
10,43123,44
83,43027,117
16,43058,85
86,43132,62
89,43029,106
5,43014,85
41,43121,70
65,43035,65
87,43129,49
77,43043,63
12,43074,86
20,43049,70
90,43106,45
1,43054,92
73,43025,55
88,43098,79
18,43071,73
33,43082,90
5,43057,104
12,43010,101
46,43091,96
12,43018,97
66,43110,57
38,43038,67
71,43083,33
22,43115,61
69,42994,107
34,43087,111
25,43057,44
83,43090,70
35,43063,75
58,43121,46
41,43073,76
98,43103,41
65,43043,59
3,43129,11
63,43066,79
81,43007,56
19,43041,58
42,43110,34
25,43051,31
97,43059,49
20,43034,72
15,43087,122
36,43138,55
65,43053,59
10,43033,71
39,43116,34
27,43076,29
59,43062,149
32,43097,16
17,43102,65
17,43110,53
72,43089,39
34,43049,115
30,43108,24
33,43122,85
94,43028,57
39,43138,36
37,43016,61
12,43083,65
32,43030,51
67,43069,32
77,43026,68
42,43101,35
36,43153,51
13,43089,63
24,43036,109
97,43071,71
40,43037,80
7,43037,142
11,43092,49
74,43046,148
1,43107,102
96,43081,88
45,43101,102
9,43101,130
25,43063,44
75,43094,102
90,43028,100
2,43060,67
76,43088,22
24,43095,100
36,43099,84
40,43150,28
73,43003,77
91,43124,102
15,43041,125
82,43118,126
56,43048,70
79,43121,19
18,43062,123
36,43093,110
52,43035,128
46,43034,76
98,43045,59
25,43078,45
94,43020,70
46,43054,79
47,43067,38
68,43091,39
100,43054,90
60,43080,36
36,43125,57
63,43045,52
14,43029,104
49,43049,72
58,43072,57
14,43075,52
53,43074,59
52,43122,86
33,43144,53
65,43067,43
52,43140,130
46,43064,65
87,43089,70
33,43045,90
27,43047,35
33,43073,72
32,43075,31
91,43109,57
26,43102,71
85,43075,110
73,43044,41
98,43111,42
64,43071,38
68,43044,41
53,43099,67
88,43019,71
93,43089,95
87,43100,95
64,43124,10
57,43071,159
83,43033,113
26,43063,114
16,43004,97
12,43070,65
26,43143,71
3,43112,19
81,43005,82
100,43140,80
23,43088,77
50,43023,96
91,43047,136
4,43047,116
65,43032,46
36,43154,70
49,43074,47
71,43055,52
43,42995,118
72,43102,33
26,43137,73
32,43081,24
76,43124,16
57,43067,147
57,43123,86
10,43052,61
25,43093,39
51,43089,102
97,43038,88
7,43064,111
96,43035,87
11,43027,89
15,43068,90
21,43081,116
99,43068,69
56,43049,56
21,43054,129
76,43061,31
77,43015,84
79,43124,15
59,43123,58
5,42992,120
37,43014,76
83,42988,121
40,43075,42
43,43011,73
22,43127,83
79,43073,33
72,43104,30
88,43016,108
47,43058,39
64,43022,37
25,43117,27
5,43100,119
72,43001,68
33,43068,83
54,43049,133
66,43078,88
92,43044,78
96,43089,55
21,43084,96
57,43066,152
20,43050,119
43,43083,49
61,43058,111
94,43048,81
79,43011,47
31,43111,49
95,43043,129
29,43112,50
79,43007,63
71,43060,48
29,43032,69
24,43068,100
53,43084,78
6,43039,37
34,43137,65
57,43033,122
46,43048,65
60,43092,66
1,43088,109
54,43087,102
14,43060,97
58,43047,78
13,43100,124
63,43031,107
17,43031,79
10,43128,56
46,42998,110
48,43076,47
56,43099,39
36,43139,64
67,43076,22
11,43051,80
38,43037,48
72,43066,35
60,43135,21
58,43050,78
28,43063,56
14,43011,71
25,43031,67
37,43056,45
38,43029,45
79,43125,14
40,43069,42
74,43115,80
87,43088,58
63,43077,47
98,43132,27
32,43098,21
1,43048,83
35,43074,91
36,43152,59
86,43091,149
5,43046,79
43,43078,62
1,43064,145
77,43041,42
43,43022,120
89,43025,109
62,43087,101
37,43088,44
25,43105,31
32,43004,64
29,43104,34
17,43084,108
33,43066,93
21,43118,79
76,43092,21
69,43107,57
86,43094,105
33,43065,126
34,43085,96
32,43018,49
55,43085,56
52,43044,114
19,43058,81
5,43072,82
79,43030,50
95,43096,102
30,43107,25
6,43085,27
68,43122,29
38,43020,59
72,43039,63
28,43050,44
62,43037,118
73,43056,43
24,43092,110
56,43103,43
51,43041,155
50,43089,91
55,43046,55
7,43035,118
9,43076,105
31,43074,72
65,43025,66
11,43069,59
30,43127,25
70,43019,74
91,43060,132
49,43043,65
51,43027,159
79,43076,27
61,43138,47
33,43127,42
76,43137,9
9,43097,59
50,43064,145
3,43091,21
35,43078,65
29,43130,25
24,43052,86
86,43095,74
68,43076,42
46,43029,113
57,43059,173
89,43100,83
77,43064,50
24,43061,138
36,43104,89
57,43069,100
53,43072,88
87,43019,90
91,43095,120
9,43016,130
58,43077,71
2,43011,99
60,43066,45
41,43079,65
5,43096,57
49,43088,48
35,43118,65
5,43079,111
6,43060,31
21,43090,69
66,43107,40
9,43086,97
81,43072,61
29,43082,35
20,43132,81
48,43042,65
57,43103,111
36,43056,68
87,43075,55
100,43086,76
54,43010,152
11,43067,66
51,43046,126
30,43093,36
74,43039,167
71,43056,43
70,43062,118
17,43104,69
66,43061,65
4,43037,171
49,43109,68
33,43077,86
78,43105,38
4,43132,73
88,43005,77
14,43121,69
12,43116,39
26,43088,97
91,43054,125
23,43130,45
1,43052,137
96,43005,89
39,43107,47
87,43063,102
74,43113,113
14,43047,67
40,43035,78
95,43048,124
61,43134,76
61,43118,69
50,43098,68
71,43002,62
44,43044,166
36,43072,88
88,43041,106
5,43048,88
80,43097,70
29,43062,66
15,43095,115
26,43074,80
26,43083,89
75,43065,110
41,43059,66
65,43063,44
9,43103,91
78,43032,86
4,43138,113
59,43046,79
86,43032,138
70,43021,102
27,43115,12
85,43144,76
21,43125,72
4,43078,90
90,43088,80
42,42999,84
22,43128,79
63,43070,84
21,43023,114
44,43056,157
45,43018,137
66,43066,82
52,43030,111
100,43103,66
10,43133,51
20,43129,48
88,43067,96
8,43117,80
25,43044,34
47,43108,18
32,43073,22
59,43103,83
7,43124,126
37,43031,73
74,43034,95
69,43070,81
58,43084,67
51,43016,120
18,43075,73
96,43085,89
45,43050,108
52,43150,82
87,43021,94
30,43125,22
51,43059,97
100,43142,49
49,43112,43
18,43011,89
65,43008,60
4,43097,103
76,43097,19
55,43052,62
31,43060,46
67,43057,46
79,43112,18
10,43055,67
1,43045,77
17,43068,62
6,43125,15
38,43041,42
24,43041,120
56,43020,84
42,42997,55
27,43071,38
65,43079,41
73,43021,66
2,43101,64
7,43097,104
61,43110,50
96,43008,125
17,43009,88
60,43129,42
55,43056,76
27,43130,8
17,43093,103
66,43074,61
16,43106,77
43,43072,60
32,42995,49
56,43077,40
61,43147,49
25,43049,59
7,43098,108
44,43025,120
55,43107,48
44,43108,100
85,43087,87
91,43067,85
22,43124,84
61,43067,101
46,43092,76
91,43029,139
52,43137,136
16,43050,62
73,43090,52
64,43104,23
40,43129,41
90,43052,91
21,43096,107
18,43026,83
81,43061,67
71,43043,49
81,43037,66
73,43070,46
44,43038,131
54,43088,95
60,43124,27
11,43034,88
45,43072,123
43,43037,93
66,43068,53
81,43034,52
10,43110,65
77,43024,52
86,43131,61
23,43120,68
4,43090,144
87,43061,86
72,43073,51
99,43048,98
18,43019,132
19,43016,90
35,43098,47
86,43101,82
40,43127,26
43,43066,96
75,43112,84
65,43083,23
99,43134,59
34,43074,78
91,43073,103
99,43101,109
11,43063,57
39,43048,94
96,43031,68
95,43058,132
75,43117,72
46,43086,78
7,43086,87
92,43110,45
4,43091,150
71,43095,32
9,43085,113
63,43027,65
84,43128,122
85,43106,91
74,43088,105
78,43118,51
55,43133,43
6,43127,9
1,43072,128
60,43096,61
48,43059,48
75,43091,97
42,43060,33
88,43063,133
90,43050,95
59,43130,54
56,43054,63
12,43021,62
20,43082,76
19,43067,49
29,43093,46
64,43057,44
42,43085,45
33,43070,110
93,43044,104
76,43115,20
12,43025,82
51,43044,106
17,43103,78
81,42990,104
40,43053,66
11,43119,30
5,43024,128
46,43014,135
56,43110,39
92,43153,38
99,43059,91
51,43080,77
85,43082,67
33,43139,61
80,43047,62
51,43052,152
83,43013,79
86,43127,95
76,43069,37
71,43086,42
81,43047,90
70,43022,101
20,43080,81
65,43047,50
73,43067,66
38,43118,35
36,43124,62
91,43070,81
22,43087,79
12,43031,77
90,43094,80
26,43135,53
72,43013,48
3,43016,45
48,43029,79
91,43087,82
86,43123,61
92,43124,48
58,43062,55
44,42996,173
32,43019,50
55,43073,42
85,43140,75
89,43081,131
85,43070,72
72,43033,62
46,43010,117
93,43082,133
46,43017,84
39,43093,75
98,43139,29
51,43075,115
88,43075,60
73,43089,37
50,43015,84
31,43090,37
33,43054,90
27,43111,23
65,43101,38
82,43046,137
1,43109,73
87,43030,81
46,43094,100
50,43018,97
47,43091,39
93,43028,156
66,43092,52
85,43150,64
14,43056,91
30,43051,45
6,43027,53
21,43037,112
13,43061,93
80,43078,73
26,43089,61
67,43116,13
78,43077,47
80,43100,52
74,43152,95
99,43043,64
99,43083,98
25,43107,26
78,43072,59
37,43082,30
24,43132,56
44,43052,131
97,43089,75
39,43091,82
85,43062,122
83,43012,72
43,43087,85
95,43095,133
23,43144,56
66,43086,47
39,43097,69
36,43079,108
34,43064,85
88,42987,87
93,43009,149
35,43052,92
62,43103,74
81,43068,75
79,43075,29
92,43130,48
83,43022,76
83,42992,76
76,43025,43
53,43015,65
78,42999,106
53,43059,62
86,43086,82
45,43023,121
95,43085,67
69,43003,133
63,43124,63
48,43036,85
1,43033,124
16,43089,55
65,43050,38
81,43089,63
41,43150,55
45,43005,90
56,43125,31
89,43051,146
19,43120,60
84,43098,162
81,42999,81
53,43111,47
22,43083,63
69,43109,72
25,43045,62
5,43074,113
68,43117,25
49,43096,68
60,43042,57
66,43093,100
70,42982,138
33,43031,77
22,43065,126
75,43018,128
54,43029,124
38,43072,34
70,43083,72
51,43013,98
100,43040,115
2,43097,48
35,43023,96
52,43093,125
73,43082,45
4,43100,128
88,43013,71
2,43072,62
18,43094,73
16,43077,68
6,43011,61
93,43026,104
92,43090,41
51,43014,131
6,43065,42
63,43067,82
54,43121,67
17,43006,151
96,43105,70
29,43045,53
2,43091,44
76,43039,43
84,43019,165
19,43062,90
49,43103,68
46,42990,115
18,43034,137
87,43052,100
89,43030,99
89,43058,110
82,43052,155
69,43080,81
48,43101,44
26,43054,110
22,43037,102
48,43066,64
85,43061,61
42,43091,51
7,43065,172
37,43049,35
47,43127,19
45,43039,133
95,43121,90
73,43085,44
43,43057,85
53,43035,76
99,43123,75
89,43019,105
98,43110,47
22,43138,43
26,43149,73
60,43136,36
41,43100,67
28,43019,82
19,43103,50
64,43035,38
89,43099,98
25,43109,22
47,43077,39
71,43085,26
98,43057,44
89,43059,137
63,43024,58
69,43056,89
67,43064,52
92,43147,36
97,43000,119
68,43062,34
41,43112,64
47,43066,50
8,43084,97
34,43117,96
39,43032,93
49,43063,70
78,43001,89
99,43053,78
56,43050,40
21,43059,89
7,43075,98
80,43066,79
73,42999,72
92,43076,65
2,43025,55
71,43054,47
42,43109,35
68,43121,22
96,43019,89
3,43076,35
76,43098,32
50,43103,98
23,43053,61
87,43025,72
14,43097,65
20,43116,93
32,43026,46
25,43056,49
99,43144,42
33,43055,93
80,43034,86
94,43061,72
89,43117,61
58,43081,66
65,43073,49
49,43045,56
99,43133,55
50,43046,91
69,43072,84
31,43093,51
40,43039,55
95,43128,62
58,43017,95
63,43044,92
79,43086,37
23,43115,46
98,43065,43
98,43137,22
94,43098,53
8,43120,86
97,43095,75
3,43053,30
32,43034,47
28,43033,78
91,43045,128
30,43075,28
99,43097,92
29,43100,41
15,43132,53
60,43043,84
38,43077,57
72,43080,25
11,43057,83
66,43048,61
46,43061,88
22,43100,74
98,43058,54
77,43074,52
61,43041,85
47,43124,25
6,43014,60
62,43093,142
19,43127,40
53,43065,116
86,43093,118
52,43043,99
96,43037,112
30,43077,31
60,43035,93
29,43110,37
84,43060,156
18,43055,123
51,43026,152
6,43111,11
64,43109,15
94,43021,82
78,42998,60
57,43104,105
41,43139,42
83,43105,49
15,43086,88
44,43047,124
90,43056,92
45,43013,140
94,43090,65
18,43110,75
51,43084,81
80,43084,51
27,43046,35
41,43124,66
41,43047,82
43,43007,128
90,43016,106
94,43052,56
50,43073,75
99,43118,50
56,43041,55
25,43080,38
100,43084,114
18,43025,87
78,43029,77
57,43047,174
39,43069,43
48,43090,68
83,43001,77
62,43098,102
74,43095,159
7,43096,137
80,43121,53
13,43063,127
81,43054,46
58,43044,76
79,43082,25
25,43122,15
56,43123,41
61,43125,50
19,43096,46
44,43070,137
18,43060,128
50,43057,112
89,43039,100
81,43044,78
76,43030,36
24,43145,96
8,43127,71
14,43063,72
23,43094,70
47,43023,65
9,43048,98
71,43005,83
74,43139,75
38,43047,62
18,43020,128
38,43092,39
94,43078,48
38,43021,53
32,43089,12
77,43076,55
12,43108,47
73,43045,41
49,43028,59
14,43110,59
55,43109,37
6,43120,13
19,43030,63
11,43137,24
62,43053,88
40,43083,45
79,43018,59
84,43123,77
54,43103,72
92,43067,68
51,43005,177
34,43024,111
67,43122,20
92,43136,23
31,43017,61
99,43109,58
64,43017,46
73,43073,55
39,43033,62
72,43019,47
79,43041,61
87,43083,61
37,43089,44
66,43099,58
60,43036,61
20,43044,119
2,43114,33
1,43040,109
18,43076,85
44,43078,114
22,43064,119
81,43028,69
30,43089,28
44,43114,86
84,43111,120
21,43068,80
16,43013,105
10,43039,73
48,43018,99
67,43030,42
81,43042,81
32,43027,52
48,43114,69
22,43104,66
9,43007,107
97,43046,68
93,43073,106
94,43005,122
90,43032,118
93,43049,87
73,43023,84
48,43035,92
50,43022,136
48,43044,64
45,43089,108
84,43078,155
30,43111,31
88,43069,89
94,43083,62
26,43110,58
65,43006,58
29,43065,61
79,43027,60
24,43119,69
58,43015,108
29,43087,41
32,43092,22
27,43060,31
88,43025,73
26,43052,73
94,42998,82
69,43052,91
90,43063,132
98,43143,21
46,43100,67
7,43040,139
5,43061,122
70,43079,106
29,43033,64
99,43148,57
53,43086,80
9,43060,91
15,43151,61
27,43049,38
11,43024,72
31,43079,40
64,43069,24
95,43018,121
91,43031,105
72,43053,46
49,43040,69
60,43034,91
46,43037,118
31,43016,81
85,43098,93
28,43122,31
33,43046,122
76,43049,38
84,43048,139
51,43081,91
100,43150,55
98,43102,52
29,43046,51
33,43090,81
13,42988,152
29,43031,82
33,43102,66
57,43062,170
68,43084,27
84,43110,97
19,43112,54
45,43114,60
55,43124,33
38,43076,45
23,43156,30
6,43071,28
90,43007,71
75,43116,80
59,43051,79
86,43024,117
41,43091,76
23,43049,80
55,43096,35
22,43092,84
14,43079,64
87,43050,59
82,43045,98
55,43102,76
52,43109,123
43,43065,80
69,42992,89
76,43023,55
71,43045,61
34,43086,89
54,43115,68
2,43054,69
26,43112,52
18,42994,111
57,43117,135
75,43020,103
14,43012,72
83,43060,94
100,43092,101
35,43083,70
34,43138,61
35,43119,71
84,43081,94
99,43129,51
20,43064,130
81,43023,91
92,43087,56
30,43094,47
59,43021,82
59,43049,91
44,43020,149
16,42990,142
93,43041,98
37,43022,65
62,43146,103
67,43131,16
95,43072,109
69,43017,116
16,43085,59
34,43060,152
67,43053,40
25,43111,23
73,43038,83
88,43045,115
77,43104,39
7,43118,90
55,43080,72
38,43043,59
78,43103,53
32,43025,32
74,43104,146
51,43064,158
82,43076,117
74,43059,109
17,43078,73
11,43098,59
8,43101,81
60,43082,47
34,43136,69
22,43082,102
68,43115,33
92,43078,73
8,43078,87
17,43087,85
83,43077,66
12,43054,80
21,43066,94
75,43002,96
41,43092,90
94,43071,68
44,43104,90
94,43049,75
8,43130,52
17,43048,82
51,43023,102
47,43073,30
13,43047,110
97,43055,84
75,43046,69
40,43112,50
16,43030,105
81,43071,41
72,43026,70
44,43094,144
16,43051,66
54,43089,95
45,43043,81
56,43085,46
67,43087,39
90,43116,79
100,43127,68
59,43097,64
92,43052,46
17,43011,141
94,43068,46
53,43098,58
81,43030,93
10,43115,54
81,43008,67
55,43089,42
94,43039,64
59,43035,120
36,43096,57
9,43113,77
57,43076,124
13,43080,74
17,43041,75
99,43061,64
69,43098,111
52,43037,112
37,43000,53
79,43019,38
20,43030,70
89,43088,112
61,43142,45
59,43014,91
17,43080,83
82,43107,99
91,43111,87
34,43103,78
76,43077,21
50,43094,63
21,43007,151
6,43070,29
18,43012,127
41,43149,44
47,43109,32
35,43095,68
59,43069,97
58,43088,53
10,43092,90
30,43025,74
7,43031,127
18,43069,120
55,43081,69
56,43014,93
77,42993,99
19,43073,50
75,43076,101
21,43124,80
28,43052,67
2,43098,47
94,43015,110
7,43045,111
69,42995,147
92,43115,46
41,43104,56
55,43101,70
52,43113,144
15,43114,97
7,43090,113
86,43039,86
62,43091,121
73,43062,47
34,43105,97
33,43131,58
79,43037,44
22,43091,93
25,43114,17
81,43085,61
20,43054,86
42,43071,29
67,43100,30
39,43113,48
33,43111,59
3,43103,15
26,43096,88
93,43029,121
57,43083,108
41,43123,37
89,43068,87
89,43007,143
96,43099,78
56,43114,43
1,43105,107
70,43078,106
81,43094,53
30,43028,39
20,43090,94
6,43110,14
84,43091,112
57,43034,132
5,43065,94
54,43066,95
95,43066,114
7,43082,80
88,43030,88
5,43052,92
31,43096,31
32,43076,30
85,43100,89
3,43128,12
46,43101,69
55,43020,82
51,43099,118
81,43058,68
8,43058,114
32,43063,29
33,43038,98
17,43094,95
2,43086,48
20,43036,103
8,43083,113
66,43004,99
35,43028,123
74,43150,93
61,43149,52
21,43086,87
46,43073,106
9,43104,66
69,43049,108
84,43106,84
54,43003,107
39,43046,78
22,43144,41
96,43096,72
38,43050,65
80,43041,53
60,43074,47
52,43125,100
5,43044,99
37,43020,81
51,43063,120
80,43083,52
78,43033,54
30,43120,30
63,43090,49
39,43105,36
39,43050,52
48,43074,88
6,43073,35
85,43111,92
81,43102,55
28,43026,62
50,43115,66
1,43067,115
52,43132,103
30,43123,31
80,43007,88
46,43089,57
66,43054,67
94,43104,63
55,43120,50
70,43031,102
22,43047,101
67,43092,32
70,43087,54
68,43096,23
64,43123,16
37,43035,63
63,43020,92
41,43143,43
26,43060,108
88,43081,54
9,43031,121
45,43113,97
29,43049,43
34,43080,142
97,43035,78
94,42988,117
99,43131,60
70,42990,107
36,43063,86
87,43018,65
87,43101,106
12,43062,88
49,43125,52
88,43009,96
98,43115,32
86,43077,87
80,43112,41
63,43042,100
80,43016,66
37,43094,49
88,43097,92
67,43132,12
15,43121,103
92,43065,94
2,43103,45
69,43047,97
84,43018,177
62,43055,103
56,43095,51
6,43106,25
97,43080,45
85,43093,107
63,43110,43
25,43030,62
80,43052,56
57,43015,196
46,43053,110
91,43061,92
12,43102,57
42,43093,32
9,43084,81
29,43108,27
40,43086,49
59,43070,114
27,43054,48
18,43014,136
67,43066,28
13,43013,101
9,43065,135
80,43024,76
96,43113,58
33,43138,74
76,43056,51
80,43025,54
44,43062,95
38,43057,46
94,43043,56
85,43056,67
17,43030,82
60,43126,46
86,43082,107
93,43012,88
85,43050,93
14,43036,58
74,43042,134
18,42999,104
39,43087,44
78,43066,81
84,43056,119
16,43024,76
49,43133,50
14,43013,110
87,43123,49
26,43076,95
91,43086,107
98,43128,40
10,43131,41
5,43023,116
53,43029,68
94,43064,75
10,43053,68
30,43104,25
96,42997,94
3,43134,7
22,43072,81
9,43110,95
68,43057,52
33,43041,126
13,43015,109
92,43047,73
7,43071,115
3,43057,35
60,43064,48
6,43081,37
5,43049,130
56,43067,47
77,43045,61
12,43013,83
6,43080,35
9,43092,94
81,43106,45
46,43051,116
85,43085,91
88,43083,74
87,43122,49
68,43045,48
4,43104,111
31,43057,65
4,43129,94
76,43112,14
71,43067,55
17,43036,114
28,43121,22
93,43047,128
